"Date.Day","Date.Full","Date.Month","Date.Year","Show.Name","Show.Theatre","Show.Type","Statistics.Attendance","Statistics.Capacity","Statistics.Gross","Statistics.Gross Potential","Statistics.Performances"
"16","2/16/2014","2","2014","Once","Jacobs","Musical","6304","74","665473","66","8"
"16","2/16/2014","2","2014","Outside Mullingar","Friedman","Play","4916","95","362896","57","8"
"16","2/16/2014","2","2014","Pippin","Music Box","Musical","6277","79","717058","68","8"
"16","2/16/2014","2","2014","Rock Of Ages","Helen Hayes","Musical","4027","86","369131","59","8"
"16","2/16/2014","2","2014","Rocky","Winter Garden","Musical","3905","85","373672","68","0"
"16","2/16/2014","2","2014","The Book Of Mormon","Eugene O'Neill","Musical","8752","103","1705114","118","8"
"16","2/16/2014","2","2014","The Bridges Of Madison County","Schoenfeld","Musical","6424","79","348594","35","0"
"16","2/16/2014","2","2014","The Glass Menagerie '13","Booth","Play","5520","89","531602","70","8"
"16","2/16/2014","2","2014","The Lion King","Minskoff","Musical","13304","98","1570787","86","8"
"16","2/16/2014","2","2014","The Phantom Of The Opera","Majestic","Musical","9164","71","766994","56","8"
"16","2/16/2014","2","2014","Twelfth Night/Richard Iii","Belasco","Play","8587","102","944755","106","8"
"16","2/16/2014","2","2014","Wicked","Gershwin","Musical","13810","95","1803846","107","8"
"23","2/23/2014","2","2014","A Gentleman'S Guide To Love And Murder","Walter Kerr","Musical","5275","73","436762","49","8"
"23","2/23/2014","2","2014","After Midnight","Brooks Atkinson","Musical","6636","80","621483","62","8"
"23","2/23/2014","2","2014","All The Way","Neil Simon","Play","7581","67","726190","53","0"
"23","2/23/2014","2","2014","Beautiful","Stephen Sondheim","Musical","7849","96","913047","89","8"
"23","2/23/2014","2","2014","Bronx Bombers","Circle In The Square","Play","3462","56","140446","19","8"
"23","2/23/2014","2","2014","Chicago","Ambassador","Musical","5585","65","484604","48","8"
"23","2/23/2014","2","2014","Cinderella","Broadway","Musical","11300","81","939356","58","8"
"23","2/23/2014","2","2014","Jersey Boys","August Wilson","Musical","7635","78","734020","64","8"
"23","2/23/2014","2","2014","Kinky Boots","Al Hirschfeld","Musical","10769","95","1331106","89","8"
"23","2/23/2014","2","2014","Machinal","American Airlines","Play","4583","79","285728","43","8"
"23","2/23/2014","2","2014","Mamma Mia!","Broadhurst","Musical","6982","75","549515","49","8"
"23","2/23/2014","2","2014","Matilda","Shubert","Musical","11492","100","1200517","94","8"
"23","2/23/2014","2","2014","Mothers And Sons","Golden","Play","485","60","29638","30","0"
"23","2/23/2014","2","2014","Motown The Musical","Lunt-Fontanne","Musical","11075","92","1134039","80","8"
"23","2/23/2014","2","2014","Newsies","Nederlander","Musical","9101","96","780736","76","8"
"23","2/23/2014","2","2014","No Man'S Land/Waiting For Godot","Cort","Play","6147","82","555256","71","7"
"23","2/23/2014","2","2014","Once","Jacobs","Musical","7551","89","683111","67","8"
"23","2/23/2014","2","2014","Outside Mullingar","Friedman","Play","4995","96","382274","60","8"
"23","2/23/2014","2","2014","Pippin","Music Box","Musical","7080","89","675859","64","8"
"23","2/23/2014","2","2014","Rock Of Ages","Helen Hayes","Musical","4221","91","348778","56","8"
"23","2/23/2014","2","2014","Rocky","Winter Garden","Musical","8091","88","642830","59","0"
"23","2/23/2014","2","2014","The Book Of Mormon","Eugene O'Neill","Musical","8752","103","1616666","116","8"
"23","2/23/2014","2","2014","The Bridges Of Madison County","Schoenfeld","Musical","7047","86","364888","37","4"
"23","2/23/2014","2","2014","The Glass Menagerie '13","Booth","Play","6137","99","652206","85","8"
"23","2/23/2014","2","2014","The Lion King","Minskoff","Musical","13585","100","1754208","100","8"
"23","2/23/2014","2","2014","The Phantom Of The Opera","Majestic","Musical","10080","79","791098","58","8"
"23","2/23/2014","2","2014","Wicked","Gershwin","Musical","15141","100","1765925","105","8"
"2","3/2/2014","3","2014","A Gentleman'S Guide To Love And Murder","Walter Kerr","Musical","5126","71","388472","44","8"
"2","3/2/2014","3","2014","After Midnight","Brooks Atkinson","Musical","5986","72","577290","58","8"
"2","3/2/2014","3","2014","Aladdin","New Amsterdam","Musical","8600","100","691812","94","0"
"2","3/2/2014","3","2014","All The Way","Neil Simon","Play","7029","62","652281","48","0"
"2","3/2/2014","3","2014","Beautiful","Stephen Sondheim","Musical","7068","86","798680","78","8"
"2","3/2/2014","3","2014","Bronx Bombers","Circle In The Square","Play","4093","67","169730","23","8"
"2","3/2/2014","3","2014","Chicago","Ambassador","Musical","5640","65","437771","43","8"
"2","3/2/2014","3","2014","Cinderella","Broadway","Musical","9540","68","743843","46","8"
"2","3/2/2014","3","2014","Jersey Boys","August Wilson","Musical","6083","62","575260","50","8"
"2","3/2/2014","3","2014","Kinky Boots","Al Hirschfeld","Musical","10044","88","1215435","81","8"
"2","3/2/2014","3","2014","Les Miserables '14","Imperial","Musical","1408","100","180871","101","0"
"2","3/2/2014","3","2014","Machinal","American Airlines","Play","4927","85","300119","45","8"
"2","3/2/2014","3","2014","Mamma Mia!","Broadhurst","Musical","6934","74","506482","45","8"
"2","3/2/2014","3","2014","Matilda","Shubert","Musical","10908","95","953741","75","8"
"2","3/2/2014","3","2014","Mothers And Sons","Golden","Play","4112","64","211660","28","0"
"2","3/2/2014","3","2014","Motown The Musical","Lunt-Fontanne","Musical","10433","87","1036817","73","8"
"2","3/2/2014","3","2014","Newsies","Nederlander","Musical","8429","89","641338","66","8"
"2","3/2/2014","3","2014","No Man'S Land/Waiting For Godot","Cort","Play","6296","73","557067","63","8"
"2","3/2/2014","3","2014","Once","Jacobs","Musical","5602","66","512480","51","8"
"2","3/2/2014","3","2014","Outside Mullingar","Friedman","Play","4840","93","357319","56","8"
"2","3/2/2014","3","2014","Pippin","Music Box","Musical","5981","76","541791","52","8"
"2","3/2/2014","3","2014","Rock Of Ages","Helen Hayes","Musical","3786","81","299584","56","8"
"2","3/2/2014","3","2014","Rocky","Winter Garden","Musical","7890","74","551300","43","0"
"2","3/2/2014","3","2014","The Book Of Mormon","Eugene O'Neill","Musical","8733","102","1549715","111","8"
"2","3/2/2014","3","2014","The Bridges Of Madison County","Schoenfeld","Musical","6254","77","390578","38","8"
"2","3/2/2014","3","2014","The Lion King","Minskoff","Musical","13455","99","1474205","91","8"
"2","3/2/2014","3","2014","The Phantom Of The Opera","Majestic","Musical","8665","67","645045","47","8"
"2","3/2/2014","3","2014","Wicked","Gershwin","Musical","15237","99","1539830","92","8"
"9","3/9/2014","3","2014","A Gentleman'S Guide To Love And Murder","Walter Kerr","Musical","5306","73","409353","46","8"
"9","3/9/2014","3","2014","A Raisin In The Sun '14","Ethel Barrymore","Play","1046","100","151179","117","0"
"9","3/9/2014","3","2014","After Midnight","Brooks Atkinson","Musical","5986","72","622013","62","8"
"9","3/9/2014","3","2014","Aladdin","New Amsterdam","Musical","10320","100","826491","92","0"
"9","3/9/2014","3","2014","All The Way","Neil Simon","Play","9322","82","736790","61","5"
"9","3/9/2014","3","2014","Beautiful","Stephen Sondheim","Musical","7140","87","847672","82","8"
"9","3/9/2014","3","2014","Chicago","Ambassador","Musical","6604","76","520320","51","8"
"9","3/9/2014","3","2014","Cinderella","Broadway","Musical","9988","71","781798","48","8"
"9","3/9/2014","3","2014","If/Then","Richard Rodgers","Musical","8502","95","909159","83","0"
"9","3/9/2014","3","2014","Jersey Boys","August Wilson","Musical","6228","63","600488","52","8"
"9","3/9/2014","3","2014","Kinky Boots","Al Hirschfeld","Musical","9961","87","1268989","85","8"
"9","3/9/2014","3","2014","Les Miserables '14","Imperial","Musical","9286","94","964004","81","0"
"9","3/9/2014","3","2014","Mamma Mia!","Broadhurst","Musical","7642","82","603731","54","8"
"9","3/9/2014","3","2014","Matilda","Shubert","Musical","10566","92","991341","78","8"
"9","3/9/2014","3","2014","Mothers And Sons","Golden","Play","5200","81","235662","31","0"
"9","3/9/2014","3","2014","Motown The Musical","Lunt-Fontanne","Musical","10880","90","1119747","79","8"
"9","3/9/2014","3","2014","Newsies","Nederlander","Musical","8563","90","648357","65","8"
"9","3/9/2014","3","2014","No Man'S Land/Waiting For Godot","Cort","Play","6224","73","525313","59","8"
"9","3/9/2014","3","2014","Once","Jacobs","Musical","6099","72","580888","57","8"
"9","3/9/2014","3","2014","Outside Mullingar","Friedman","Play","5048","97","343445","62","8"
"9","3/9/2014","3","2014","Pippin","Music Box","Musical","6086","77","608988","58","8"
"9","3/9/2014","3","2014","Rock Of Ages","Helen Hayes","Musical","3730","80","299674","56","8"
"9","3/9/2014","3","2014","Rocky","Winter Garden","Musical","9581","78","635153","44","0"
"9","3/9/2014","3","2014","The Book Of Mormon","Eugene O'Neill","Musical","8752","103","1583887","114","8"
"9","3/9/2014","3","2014","The Bridges Of Madison County","Schoenfeld","Musical","6522","80","476005","47","8"
"9","3/9/2014","3","2014","The Lion King","Minskoff","Musical","13312","98","1511718","89","8"
"9","3/9/2014","3","2014","The Phantom Of The Opera","Majestic","Musical","10326","80","809460","59","8"
"9","3/9/2014","3","2014","Wicked","Gershwin","Musical","14782","97","1667093","99","8"
"16","3/16/2014","3","2014","A Gentleman'S Guide To Love And Murder","Walter Kerr","Musical","5557","77","432707","48","8"
"16","3/16/2014","3","2014","A Raisin In The Sun '14","Ethel Barrymore","Play","7322","100","981488","111","0"
"16","3/16/2014","3","2014","After Midnight","Brooks Atkinson","Musical","5571","67","381020","38","8"
"16","3/16/2014","3","2014","Aladdin","New Amsterdam","Musical","12035","100","893595","87","0"
"16","3/16/2014","3","2014","All The Way","Neil Simon","Play","9118","80","887748","65","8"
"16","3/16/2014","3","2014","Beautiful","Stephen Sondheim","Musical","7658","93","891835","87","8"
"16","3/16/2014","3","2014","Bullets Over Broadway","St. James","Musical","9050","93","655710","58","0"
"16","3/16/2014","3","2014","Chicago","Ambassador","Musical","6756","78","523155","52","8"
"16","3/16/2014","3","2014","Cinderella","Broadway","Musical","11127","79","910028","56","8"
"16","3/16/2014","3","2014","If/Then","Richard Rodgers","Musical","8796","99","929267","85","0"
"16","3/16/2014","3","2014","Jersey Boys","August Wilson","Musical","7200","73","684421","60","8"
"16","3/16/2014","3","2014","Kinky Boots","Al Hirschfeld","Musical","10267","90","1330377","89","8"
"16","3/16/2014","3","2014","Les Miserables '14","Imperial","Musical","9397","95","1043262","88","0"
"16","3/16/2014","3","2014","Mamma Mia!","Broadhurst","Musical","6500","70","538966","48","8"
"16","3/16/2014","3","2014","Matilda","Shubert","Musical","11451","100","1105243","87","8"
"16","3/16/2014","3","2014","Mothers And Sons","Golden","Play","4278","67","222265","29","0"
"16","3/16/2014","3","2014","Motown The Musical","Lunt-Fontanne","Musical","10745","89","1084613","77","8"
"16","3/16/2014","3","2014","Newsies","Nederlander","Musical","9114","96","792166","76","8"
"16","3/16/2014","3","2014","No Man'S Land/Waiting For Godot","Cort","Play","7030","82","589820","66","8"
"16","3/16/2014","3","2014","Once","Jacobs","Musical","6297","74","556921","55","8"
"16","3/16/2014","3","2014","Outside Mullingar","Friedman","Play","5079","98","423934","67","8"
"16","3/16/2014","3","2014","Pippin","Music Box","Musical","7087","89","699835","67","8"
"16","3/16/2014","3","2014","Rock Of Ages","Helen Hayes","Musical","4310","92","353712","66","8"
"16","3/16/2014","3","2014","Rocky","Winter Garden","Musical","10182","83","639757","44","4"
"16","3/16/2014","3","2014","The Book Of Mormon","Eugene O'Neill","Musical","8752","103","1659020","119","8"
"16","3/16/2014","3","2014","The Bridges Of Madison County","Schoenfeld","Musical","6418","79","476374","47","8"
"16","3/16/2014","3","2014","The Lion King","Minskoff","Musical","13598","100","1733679","95","8"
"16","3/16/2014","3","2014","The Phantom Of The Opera","Majestic","Musical","11214","87","929682","68","8"
"16","3/16/2014","3","2014","The Realistic Joneses","Lyceum","Play","2841","81","253222","70","0"
"16","3/16/2014","3","2014","Wicked","Gershwin","Musical","14686","97","1861649","111","8"
"23","3/23/2014","3","2014","A Gentleman'S Guide To Love And Murder","Walter Kerr","Musical","5880","81","453663","51","8"
"23","3/23/2014","3","2014","A Raisin In The Sun '14","Ethel Barrymore","Play","8368","100","1107163","109","0"
"23","3/23/2014","3","2014","Act One","Vivian Beaumont","Play","2648","61","152704","30","0"
"23","3/23/2014","3","2014","After Midnight","Brooks Atkinson","Musical","7555","91","714663","72","8"
"23","3/23/2014","3","2014","Aladdin","New Amsterdam","Musical","13782","100","937099","80","5"
"23","3/23/2014","3","2014","All The Way","Neil Simon","Play","8646","76","881336","64","8"
"23","3/23/2014","3","2014","Beautiful","Stephen Sondheim","Musical","6973","85","832504","81","8"
"23","3/23/2014","3","2014","Bullets Over Broadway","St. James","Musical","10508","92","782289","59","0"
"23","3/23/2014","3","2014","Cabaret '14","Studio 54","Musical","2694","102","255813","69","0"
"23","3/23/2014","3","2014","Chicago","Ambassador","Musical","6944","80","541652","53","8"
"23","3/23/2014","3","2014","Cinderella","Broadway","Musical","11245","80","902579","56","8"
"23","3/23/2014","3","2014","If/Then","Richard Rodgers","Musical","9854","97","1008303","80","0"
"23","3/23/2014","3","2014","Jersey Boys","August Wilson","Musical","7169","73","669085","58","8"
"23","3/23/2014","3","2014","Kinky Boots","Al Hirschfeld","Musical","11101","97","1451463","97","8"
"23","3/23/2014","3","2014","Les Miserables '14","Imperial","Musical","10931","97","1031869","76","1"
"23","3/23/2014","3","2014","Mamma Mia!","Broadhurst","Musical","6915","74","573443","51","8"
"23","3/23/2014","3","2014","Matilda","Shubert","Musical","11519","101","1163417","91","8"
"23","3/23/2014","3","2014","Mothers And Sons","Golden","Play","4909","77","248821","32","0"
"23","3/23/2014","3","2014","Motown The Musical","Lunt-Fontanne","Musical","10359","86","1078097","76","8"
"23","3/23/2014","3","2014","Newsies","Nederlander","Musical","9384","99","795046","77","8"
"23","3/23/2014","3","2014","No Man'S Land/Waiting For Godot","Cort","Play","7389","86","647289","72","8"
"23","3/23/2014","3","2014","Of Mice And Men","Longacre","Play","6153","96","688832","97","0"
"23","3/23/2014","3","2014","Once","Jacobs","Musical","6201","73","563021","56","8"
"23","3/23/2014","3","2014","Pippin","Music Box","Musical","7342","93","730892","70","8"
"23","3/23/2014","3","2014","Rock Of Ages","Helen Hayes","Musical","4415","95","366648","68","8"
"23","3/23/2014","3","2014","Rocky","Winter Garden","Musical","9746","80","799879","53","8"
"23","3/23/2014","3","2014","The Book Of Mormon","Eugene O'Neill","Musical","8752","103","1639847","118","8"
"23","3/23/2014","3","2014","The Bridges Of Madison County","Schoenfeld","Musical","5329","65","385394","38","8"
"23","3/23/2014","3","2014","The Lion King","Minskoff","Musical","13575","100","1828835","95","8"
"23","3/23/2014","3","2014","The Phantom Of The Opera","Majestic","Musical","11368","89","954196","70","8"
"23","3/23/2014","3","2014","The Realistic Joneses","Lyceum","Play","5677","81","433391","60","0"
"23","3/23/2014","3","2014","Wicked","Gershwin","Musical","15318","99","1874352","111","8"
"30","3/30/2014","3","2014","A Gentleman'S Guide To Love And Murder","Walter Kerr","Musical","5879","81","472344","53","8"
"30","3/30/2014","3","2014","A Raisin In The Sun '14","Ethel Barrymore","Play","8368","100","1045534","103","0"
"30","3/30/2014","3","2014","Act One","Vivian Beaumont","Play","5491","63","318292","31","0"
"30","3/30/2014","3","2014","After Midnight","Brooks Atkinson","Musical","7378","89","702074","71","8"
"30","3/30/2014","3","2014","Aladdin","New Amsterdam","Musical","13783","100","1104798","94","8"
"30","3/30/2014","3","2014","All The Way","Neil Simon","Play","9283","82","949056","69","8"
"30","3/30/2014","3","2014","Beautiful","Stephen Sondheim","Musical","6610","81","749305","73","8"
